"Country","Vaccine","Year","Coverage"
"Serbia","BCG","1989",0.89
"Serbia","BCG","1990",0.76
"Serbia","BCG","1991",0.81
"Serbia","BCG","1992",0.77
"Serbia","BCG","1993",0.68
"Serbia","BCG","1994",0.71
"Serbia","BCG","1995",0.71
"Serbia","BCG","1996",0.97
"Serbia","BCG","1997",0.96
"Serbia","BCG","1999",0.8200000000000001
"Serbia","BCG","2000",0.99
"Serbia","BCG","2001",0.67
"Serbia","BCG","2002",0.9500000000000001
"Serbia","BCG","2003",0.74
"Serbia","BCG","2004",0.97
"Serbia","BCG","2005",0.98
"Serbia","BCG","2006",0.99
"Serbia","BCG","2007",0.98
"Serbia","BCG","2008",0.99
"Serbia","BCG","2009",0.98
"Serbia","BCG","2010",0.99
"Serbia","BCG","2011",0.99
"Serbia","BCG","2012",0.98
"Serbia","BCG","2013",0.97
"Serbia","BCG","2014",0.98
"Serbia","BCG","2015",0.98
"Serbia","BCG","2016",0.98
"Serbia","BCG","2017",0.97
"Serbia","BCG","2018",0.98
"Seychelles","BCG","1981",0.67
"Seychelles","BCG","1985",0.9500000000000001
"Seychelles","BCG","1986",0.9400000000000001
"Seychelles","BCG","1987",0.9400000000000001
"Seychelles","BCG","1988",0.9400000000000001
"Seychelles","BCG","1989",0.99
"Seychelles","BCG","1990",0.98
"Seychelles","BCG","1992",0.99
"Seychelles","BCG","1994",0.99
"Seychelles","BCG","1995",0.99
"Seychelles","BCG","1996",0.99
"Seychelles","BCG","1997",0.99
"Seychelles","BCG","1998",0.99
"Seychelles","BCG","1999",0.99
"Seychelles","BCG","2001",0.99
"Seychelles","BCG","2002",0.99
"Seychelles","BCG","2003",0.99
"Seychelles","BCG","2004",0.99
"Seychelles","BCG","2005",0.99
"Seychelles","BCG","2006",0.99
"Seychelles","BCG","2007",0.99
"Seychelles","BCG","2008",0.99
"Seychelles","BCG","2009",0.96
"Seychelles","BCG","2010",0.99
"Seychelles","BCG","2011",0.99
"Seychelles","BCG","2012",0.99
"Seychelles","BCG","2013",0.99
"Seychelles","BCG","2014",0.98
"Seychelles","BCG","2015",0.99
"Seychelles","BCG","2016",0.99
"Seychelles","BCG","2017",0.99
"Seychelles","BCG","2018",0.97
"SierraLeone","BCG","1980",0.36
"SierraLeone","BCG","1981",0.35000000000000003
"SierraLeone","BCG","1982",0.32
"SierraLeone","BCG","1983",0.7000000000000001
"SierraLeone","BCG","1984",0.8
"SierraLeone","BCG","1988",0.64
"SierraLeone","BCG","1990",0.98
"SierraLeone","BCG","1991",0.71
"SierraLeone","BCG","1992",0.79
"SierraLeone","BCG","1993",0.98
"SierraLeone","BCG","1994",0.56
"SierraLeone","BCG","1995",0.62
"SierraLeone","BCG","1996",0.77
"SierraLeone","BCG","1997",0.38
"SierraLeone","BCG","1998",0.78
"SierraLeone","BCG","1999",0.55
"SierraLeone","BCG","2000",0.39
"SierraLeone","BCG","2001",0.63
"SierraLeone","BCG","2002",0.75
"SierraLeone","BCG","2003",0.87
"SierraLeone","BCG","2004",0.8300000000000001
"SierraLeone","BCG","2005",0.8200000000000001
"SierraLeone","BCG","2006",0.86
"SierraLeone","BCG","2007",0.9
"SierraLeone","BCG","2008",0.96
"SierraLeone","BCG","2009",0.99
"SierraLeone","BCG","2010",0.9
"SierraLeone","BCG","2011",0.9
"SierraLeone","BCG","2012",0.97
"SierraLeone","BCG","2013",0.99
"SierraLeone","BCG","2014",0.9
"SierraLeone","BCG","2015",0.9
"SierraLeone","BCG","2016",0.92
"SierraLeone","BCG","2017",0.9
"SierraLeone","BCG","2018",0.9500000000000001
"Singapore","BCG","1976",0.89
"Singapore","BCG","1977",0.89
"Singapore","BCG","1978",0.87
"Singapore","BCG","1979",0.87
"Singapore","BCG","1980",0.85
"Singapore","BCG","1981",0.8300000000000001
"Singapore","BCG","1982",0.87
"Singapore","BCG","1983",0.8300000000000001
"Singapore","BCG","1984",0.93
"Singapore","BCG","1985",0.93
"Singapore","BCG","1986",0.99
"Singapore","BCG","1987",0.98
"Singapore","BCG","1988",0.99
"Singapore","BCG","1989",0.99
"Singapore","BCG","1990",0.99
"Singapore","BCG","1991",0.99
"Singapore","BCG","1992",0.99
"Singapore","BCG","1993",0.98
"Singapore","BCG","1994",0.97
"Singapore","BCG","1995",0.98
"Singapore","BCG","1996",0.98
"Singapore","BCG","1997",0.98
"Singapore","BCG","1998",0.98
"Singapore","BCG","1999",0.99
"Singapore","BCG","2000",0.99
"Singapore","BCG","2001",0.98
"Singapore","BCG","2002",0.98
"Singapore","BCG","2003",0.99
"Singapore","BCG","2004",0.99
"Singapore","BCG","2005",0.98
"Singapore","BCG","2006",0.98
"Singapore","BCG","2007",0.99
"Singapore","BCG","2008",0.99
"Singapore","BCG","2009",0.99
"Singapore","BCG","2010",0.99
"Singapore","BCG","2011",0.99
"Singapore","BCG","2012",0.99
"Singapore","BCG","2013",0.99
"Singapore","BCG","2014",0.99
"Singapore","BCG","2015",0.99
"Singapore","BCG","2016",0.99
"Singapore","BCG","2017",0.99
"Singapore","BCG","2018",0.98
"Slovakia","BCG","1990",0.98
"Slovakia","BCG","1991",0.9
"Slovakia","BCG","1992",0.91
"Slovakia","BCG","1993",0.97
"Slovakia","BCG","1994",0.98
"Slovakia","BCG","1995",0.92
"Slovakia","BCG","1996",0.96
"Slovakia","BCG","1997",0.9500000000000001
"Slovakia","BCG","1998",0.93
"Slovakia","BCG","1999",0.96
"Slovakia","BCG","2000",0.9400000000000001
"Slovakia","BCG","2001",0.93
"Slovakia","BCG","2002",0.98
"Slovakia","BCG","2003",0.98
"Slovakia","BCG","2004",0.98
"Slovakia","BCG","2005",0.98
"Slovakia","BCG","2006",0.98
"Slovakia","BCG","2007",0.98
"Slovakia","BCG","2008",0.98
"Slovakia","BCG","2009",0.97
"Slovakia","BCG","2010",0.98
"Slovakia","BCG","2011",0.97
"Slovakia","BCG","2012",0.9
"Slovenia","BCG","1991",0.87
"Slovenia","BCG","1992",0.93
"Slovenia","BCG","1993",0.99
"Slovenia","BCG","1994",0.99
"Slovenia","BCG","1995",0.99
"Slovenia","BCG","1996",0.98
"Slovenia","BCG","1997",0.97
"Slovenia","BCG","1998",0.98
"Slovenia","BCG","1999",0.96
"Slovenia","BCG","2000",0.98
"Slovenia","BCG","2001",0.98
"Slovenia","BCG","2002",0.97
"Slovenia","BCG","2003",0.97
"Slovenia","BCG","2004",0.96
"SolomonIslands","BCG","1980",0.65
"SolomonIslands","BCG","1981",0.43
"SolomonIslands","BCG","1982",0.36
"SolomonIslands","BCG","1983",0.39
"SolomonIslands","BCG","1984",0.61
"SolomonIslands","BCG","1985",0.5
"SolomonIslands","BCG","1986",0.47000000000000003
"SolomonIslands","BCG","1987",0.66
"SolomonIslands","BCG","1988",0.79
"SolomonIslands","BCG","1989",0.8200000000000001
"SolomonIslands","BCG","1990",0.87
"SolomonIslands","BCG","1991",0.8300000000000001
"SolomonIslands","BCG","1993",0.66
"SolomonIslands","BCG","1994",0.76
"SolomonIslands","BCG","1995",0.77
"SolomonIslands","BCG","1996",0.96
"SolomonIslands","BCG","1997",0.73
"SolomonIslands","BCG","1998",0.72
"SolomonIslands","BCG","1999",0.99
"SolomonIslands","BCG","2001",0.85
"SolomonIslands","BCG","2002",0.76
"SolomonIslands","BCG","2003",0.79
"SolomonIslands","BCG","2004",0.84
"SolomonIslands","BCG","2005",0.78
"SolomonIslands","BCG","2006",0.84
"SolomonIslands","BCG","2007",0.84
"SolomonIslands","BCG","2008",0.81
"SolomonIslands","BCG","2009",0.58
"SolomonIslands","BCG","2010",0.85
"SolomonIslands","BCG","2011",0.89
"SolomonIslands","BCG","2012",0.8300000000000001
"SolomonIslands","BCG","2013",0.8200000000000001
"SolomonIslands","BCG","2014",0.81
"SolomonIslands","BCG","2015",0.79
"SolomonIslands","BCG","2016",0.8
"SolomonIslands","BCG","2017",0.78
"SolomonIslands","BCG","2018",0.8300000000000001
"Somalia","BCG","1980",0.06
"Somalia","BCG","1981",0.02
"Somalia","BCG","1982",0.07
"Somalia","BCG","1983",0.07
"Somalia","BCG","1984",0.17
"Somalia","BCG","1985",0.31
"Somalia","BCG","1986",0.28
"Somalia","BCG","1987",0.33
"Somalia","BCG","1988",0.39
"Somalia","BCG","1989",0.31
"Somalia","BCG","1997",0.37
"Somalia","BCG","1998",0.5700000000000001
"Somalia","BCG","1999",0.39
"Somalia","BCG","2000",0.6900000000000001
"Somalia","BCG","2001",0.7000000000000001
"Somalia","BCG","2002",0.6
"Somalia","BCG","2003",0.65
"Somalia","BCG","2004",0.5
"Somalia","BCG","2005",0.5
"Somalia","BCG","2006",0.4
"Somalia","BCG","2007",0.52
"Somalia","BCG","2008",0.36
"Somalia","BCG","2009",0.29
"Somalia","BCG","2010",0.41000000000000003
"Somalia","BCG","2011",0.52
"Somalia","BCG","2012",0.37
"Somalia","BCG","2013",0.33
"Somalia","BCG","2014",0.45
"Somalia","BCG","2015",0.39
"Somalia","BCG","2016",0.59
"Somalia","BCG","2017",0.59
"Somalia","BCG","2018",0.66
"SouthAfrica","BCG","1983",0.71
"SouthAfrica","BCG","1984",0.67
"SouthAfrica","BCG","1985",0.7000000000000001
"SouthAfrica","BCG","1986",0.61
"SouthAfrica","BCG","1987",0.64
"SouthAfrica","BCG","1988",0.55
"SouthAfrica","BCG","1989",0.73
"SouthAfrica","BCG","1990",0.59
"SouthAfrica","BCG","1991",0.63
"SouthAfrica","BCG","1992",0.66
"SouthAfrica","BCG","1993",0.68
"SouthAfrica","BCG","1995",0.9500000000000001
"SouthAfrica","BCG","1996",0.9500000000000001
"SouthAfrica","BCG","1997",0.9500000000000001
"SouthAfrica","BCG","1999",0.97
"SouthAfrica","BCG","2000",0.99
"SouthAfrica","BCG","2001",0.8
"SouthAfrica","BCG","2002",0.9400000000000001
"SouthAfrica","BCG","2003",0.97
"SouthAfrica","BCG","2004",0.68
"SouthAfrica","BCG","2005",0.89
"SouthAfrica","BCG","2006",0.91
"SouthAfrica","BCG","2007",0.9
"SouthAfrica","BCG","2008",0.93
"SouthAfrica","BCG","2009",0.89
"SouthAfrica","BCG","2010",0.86
"SouthAfrica","BCG","2011",0.88
"SouthAfrica","BCG","2012",0.89
"SouthAfrica","BCG","2013",0.89
"SouthAfrica","BCG","2014",0.93
"SouthAfrica","BCG","2015",0.8300000000000001
"SouthAfrica","BCG","2016",0.9
"SouthAfrica","BCG","2017",0.75
"SouthAfrica","BCG","2018",0.7000000000000001
"SouthSudan","BCG","2007",0.5
"SouthSudan","BCG","2008",0.3
"SouthSudan","BCG","2009",0.5
"SouthSudan","BCG","2010",0.61
"SouthSudan","BCG","2011",0.5700000000000001
"SouthSudan","BCG","2012",0.73
"SouthSudan","BCG","2013",0.64
"SouthSudan","BCG","2014",0.61
"SouthSudan","BCG","2015",0.58
"SouthSudan","BCG","2016",0.52
"SouthSudan","BCG","2017",0.62
"SouthSudan","BCG","2018",0.52
"SriLanka","BCG","1977",0.66
"SriLanka","BCG","1978",0.68
"SriLanka","BCG","1979",0.62
"SriLanka","BCG","1980",0.61
"SriLanka","BCG","1981",0.58
"SriLanka","BCG","1982",0.65
"SriLanka","BCG","1983",0.64
"SriLanka","BCG","1984",0.67
"SriLanka","BCG","1985",0.71
"SriLanka","BCG","1986",0.79
"SriLanka","BCG","1987",0.76
"SriLanka","BCG","1988",0.81
"SriLanka","BCG","1989",0.9
"SriLanka","BCG","1990",0.84
"SriLanka","BCG","1991",0.88
"SriLanka","BCG","1992",0.87
"SriLanka","BCG","1993",0.88
"SriLanka","BCG","1994",0.86
"SriLanka","BCG","1995",0.9
"SriLanka","BCG","1996",0.88
"SriLanka","BCG","1997",0.96
"SriLanka","BCG","1998",0.9
"SriLanka","BCG","1999",0.97
"SriLanka","BCG","2000",0.99
"SriLanka","BCG","2001",0.99
"SriLanka","BCG","2002",0.99
"SriLanka","BCG","2003",0.99
"SriLanka","BCG","2004",0.99
"SriLanka","BCG","2005",0.99
"SriLanka","BCG","2006",0.99
"SriLanka","BCG","2007",0.99
"SriLanka","BCG","2008",0.99
"SriLanka","BCG","2009",0.99
"SriLanka","BCG","2010",0.99
"SriLanka","BCG","2011",0.99
"SriLanka","BCG","2012",0.99
"SriLanka","BCG","2013",0.99
"SriLanka","BCG","2014",0.99
"SriLanka","BCG","2015",0.99
"SriLanka","BCG","2016",0.99
"SriLanka","BCG","2017",0.99
"SriLanka","BCG","2018",0.99
"Sudan","BCG","1980",0.02
"Sudan","BCG","1981",0.03
"Sudan","BCG","1982",0.03
"Sudan","BCG","1983",0.05
"Sudan","BCG","1984",0.08
"Sudan","BCG","1985",0.12
"Sudan","BCG","1986",0.22
"Sudan","BCG","1987",0.43
"Sudan","BCG","1988",0.54
"Sudan","BCG","1989",0.5
"Sudan","BCG","1990",0.73
"Sudan","BCG","1991",0.66
"Sudan","BCG","1992",0.6
"Sudan","BCG","1993",0.61
"Sudan","BCG","1994",0.76
"Sudan","BCG","1995",0.86
"Sudan","BCG","1996",0.96
"Sudan","BCG","1997",0.9
"Sudan","BCG","1998",0.8
"Sudan","BCG","1999",0.92
"Sudan","BCG","2000",0.66
"Sudan","BCG","2001",0.71
"Sudan","BCG","2002",0.68
"Sudan","BCG","2003",0.73
"Sudan","BCG","2004",0.71
"Sudan","BCG","2005",0.77
"Sudan","BCG","2006",0.78
"Sudan","BCG","2007",0.85
"Sudan","BCG","2008",0.85
"Sudan","BCG","2009",0.86
"Sudan","BCG","2010",0.91
"Sudan","BCG","2011",0.92
"Sudan","BCG","2012",0.92
"Sudan","BCG","2013",0.93
"Sudan","BCG","2014",0.9500000000000001
"Sudan","BCG","2015",0.88
"Sudan","BCG","2016",0.96
"Sudan","BCG","2017",0.97
"Sudan","BCG","2018",0.88
"Sweden","BCG","1980",0.03
"Sweden","BCG","1981",0.04
"Sweden","BCG","1982",0.06
"Sweden","BCG","1983",0.1
"Sweden","BCG","1984",0.16
"Sweden","BCG","1985",0.16
"Sweden","BCG","1986",0.14
"Sweden","BCG","1987",0.14
"Sweden","BCG","1988",0.14
"Sweden","BCG","1989",0.13
"Sweden","BCG","1990",0.13
"Sweden","BCG","1991",0.12
"Sweden","BCG","1992",0.13
"Sweden","BCG","1993",0.13
"Sweden","BCG","1994",0.13
"Sweden","BCG","1995",0.14
"Sweden","BCG","1996",0.14
"Sweden","BCG","1997",0.15
"Sweden","BCG","1998",0.16
"Sweden","BCG","1999",0.16
"Sweden","BCG","2000",0.16
"Sweden","BCG","2001",0.16
"Sweden","BCG","2002",0.16
"Sweden","BCG","2003",0.17
"Sweden","BCG","2004",0.18
"Sweden","BCG","2005",0.2
"Sweden","BCG","2006",0.21
"Sweden","BCG","2007",0.23
"Sweden","BCG","2008",0.23
"Sweden","BCG","2009",0.21
"Sweden","BCG","2010",0.23
"Sweden","BCG","2011",0.23
"Sweden","BCG","2012",0.24
"Sweden","BCG","2013",0.27
"Sweden","BCG","2014",0.26
"Sweden","BCG","2015",0.24
"Sweden","BCG","2016",0.26
"Sweden","BCG","2017",0.25
"Sweden","BCG","2018",0.26
"Switzerland","BCG","2001",0.21
"Syria","BCG","1980",0.35000000000000003
"Syria","BCG","1981",0.36
"Syria","BCG","1982",0.37
"Syria","BCG","1983",0.45
"Syria","BCG","1984",0.49
"Syria","BCG","1985",0.53
"Syria","BCG","1986",0.98
"Syria","BCG","1987",0.71
"Syria","BCG","1988",0.87
"Syria","BCG","1989",0.98
"Syria","BCG","1990",0.92
"Syria","BCG","1991",0.9500000000000001
"Syria","BCG","1992",0.92
"Syria","BCG","1993",0.91
"Syria","BCG","1994",0.99
"Syria","BCG","1995",0.99
"Syria","BCG","1996",0.99
"Syria","BCG","1997",0.99
"Syria","BCG","1998",0.99
"Syria","BCG","1999",0.99
"Syria","BCG","2000",0.99
"Syria","BCG","2001",0.99
"Syria","BCG","2002",0.99
"Syria","BCG","2003",0.99
"Syria","BCG","2004",0.99
"Syria","BCG","2005",0.99
"Syria","BCG","2006",0.99
"Syria","BCG","2007",0.99
"Syria","BCG","2008",0.99
"Syria","BCG","2009",0.99
"Syria","BCG","2010",0.99
"Syria","BCG","2011",0.99
"Syria","BCG","2012",0.84
"Syria","BCG","2013",0.86
"Syria","BCG","2014",0.8300000000000001
"Syria","BCG","2015",0.68
"Syria","BCG","2016",0.96
"Syria","BCG","2017",0.8
"Syria","BCG","2018",0.81
"Tajikistan","BCG","1989",0.84
"Tajikistan","BCG","1990",0.84
"Tajikistan","BCG","1991",0.88
"Tajikistan","BCG","1992",0.88
"Tajikistan","BCG","1993",0.6900000000000001
"Tajikistan","BCG","1994",0.96
"Tajikistan","BCG","1995",0.96
"Tajikistan","BCG","1996",0.99
"Tajikistan","BCG","1997",0.99
"Tajikistan","BCG","1998",0.98
"Tajikistan","BCG","1999",0.98
"Tajikistan","BCG","2000",0.99
"Tajikistan","BCG","2001",0.97
"Tajikistan","BCG","2002",0.98
"Tajikistan","BCG","2003",0.99
"Tajikistan","BCG","2004",0.97
"Tajikistan","BCG","2005",0.98
"Tajikistan","BCG","2006",0.9400000000000001
"Tajikistan","BCG","2007",0.8300000000000001
"Tajikistan","BCG","2008",0.89
"Tajikistan","BCG","2009",0.8300000000000001
"Tajikistan","BCG","2010",0.98
"Tajikistan","BCG","2011",0.97
"Tajikistan","BCG","2012",0.97
"Tajikistan","BCG","2013",0.98
"Tajikistan","BCG","2014",0.98
"Tajikistan","BCG","2015",0.98
"Tajikistan","BCG","2016",0.98
"Tajikistan","BCG","2017",0.99
"Tajikistan","BCG","2018",0.99
"Thailand","BCG","1977",0.38
"Thailand","BCG","1978",0.45
"Thailand","BCG","1979",0.54
"Thailand","BCG","1980",0.68
"Thailand","BCG","1981",0.71
"Thailand","BCG","1982",0.85
"Thailand","BCG","1983",0.8200000000000001
"Thailand","BCG","1984",0.63
"Thailand","BCG","1985",0.6
"Thailand","BCG","1986",0.62
"Thailand","BCG","1987",0.96
"Thailand","BCG","1988",0.79
"Thailand","BCG","1989",0.93
"Thailand","BCG","1990",0.99
"Thailand","BCG","1991",0.99
"Thailand","BCG","1992",0.99
"Thailand","BCG","1993",0.92
"Thailand","BCG","1994",0.8
"Thailand","BCG","1995",0.98
"Thailand","BCG","1996",0.98
"Thailand","BCG","1997",0.99
"Thailand","BCG","1999",0.98
"Thailand","BCG","2000",0.99
"Thailand","BCG","2001",0.99
"Thailand","BCG","2002",0.99
"Thailand","BCG","2003",0.99
"Thailand","BCG","2004",1.
"Thailand","BCG","2005",0.99
"Thailand","BCG","2006",0.99
"Thailand","BCG","2007",0.99
"Thailand","BCG","2008",0.99
"Thailand","BCG","2009",0.99
"Thailand","BCG","2010",0.99
"Thailand","BCG","2011",0.99
"Thailand","BCG","2012",0.99
"Thailand","BCG","2013",0.99
"Thailand","BCG","2014",0.99
"Thailand","BCG","2015",0.99
"Thailand","BCG","2016",0.99
"Thailand","BCG","2017",0.99
"Thailand","BCG","2018",0.99
"EastTimor","BCG","2002",0.8300000000000001
"EastTimor","BCG","2003",0.8
"EastTimor","BCG","2004",0.72
"EastTimor","BCG","2005",0.7000000000000001
"EastTimor","BCG","2006",0.74
"EastTimor","BCG","2007",0.74
"EastTimor","BCG","2008",0.85
"EastTimor","BCG","2009",0.71
"EastTimor","BCG","2010",0.71
"EastTimor","BCG","2011",0.68
"EastTimor","BCG","2012",0.71
"EastTimor","BCG","2013",0.8200000000000001
"EastTimor","BCG","2014",0.79
"EastTimor","BCG","2015",0.9
"EastTimor","BCG","2016",0.9500000000000001
"EastTimor","BCG","2017",0.96
"EastTimor","BCG","2018",0.9500000000000001
"Togo","BCG","1987",0.8300000000000001
"Togo","BCG","1988",0.96
"Togo","BCG","1989",0.99
"Togo","BCG","1990",0.99
"Togo","BCG","1991",0.84
"Togo","BCG","1992",0.77
"Togo","BCG","1993",0.73
"Togo","BCG","1994",0.67
"Togo","BCG","1995",0.63
"Togo","BCG","1996",0.44
"Togo","BCG","1997",0.63
"Togo","BCG","1998",0.54
"Togo","BCG","1999",0.63
"Togo","BCG","2000",0.8300000000000001
"Togo","BCG","2001",0.59
"Togo","BCG","2002",0.81
"Togo","BCG","2003",0.79
"Togo","BCG","2004",0.91
"Togo","BCG","2005",0.96
"Togo","BCG","2006",0.96
"Togo","BCG","2007",0.91
"Togo","BCG","2008",0.92
"Togo","BCG","2009",0.91
"Togo","BCG","2010",0.9400000000000001
"Togo","BCG","2011",0.9
"Togo","BCG","2012",0.97
"Togo","BCG","2013",0.97
"Togo","BCG","2014",0.79
"Togo","BCG","2015",0.86
"Togo","BCG","2016",0.79
"Togo","BCG","2017",0.75
"Togo","BCG","2018",0.8300000000000001
"Tonga","BCG","1980",0.99
"Tonga","BCG","1981",0.86
"Tonga","BCG","1982",0.98
"Tonga","BCG","1983",0.8300000000000001
"Tonga","BCG","1984",0.78
"Tonga","BCG","1985",0.99
"Tonga","BCG","1986",0.98
"Tonga","BCG","1987",0.93
"Tonga","BCG","1988",0.9500000000000001
"Tonga","BCG","1990",0.99
"Tonga","BCG","1991",0.99
"Tonga","BCG","1992",0.96
"Tonga","BCG","1993",0.97
"Tonga","BCG","1994",0.99
"Tonga","BCG","1995",0.99
"Tonga","BCG","1996",0.99
"Tonga","BCG","1997",0.99
"Tonga","BCG","1998",0.99
"Tonga","BCG","1999",1.
"Tonga","BCG","2000",0.99
"Tonga","BCG","2001",0.91
"Tonga","BCG","2002",0.99
"Tonga","BCG","2003",0.99
"Tonga","BCG","2004",0.99
"Tonga","BCG","2005",0.99
"Tonga","BCG","2006",0.99
"Tonga","BCG","2007",0.99
"Tonga","BCG","2008",0.99
"Tonga","BCG","2009",0.99
"Tonga","BCG","2010",0.99
"Tonga","BCG","2011",0.99
"Tonga","BCG","2012",0.9500000000000001
"Tonga","BCG","2013",0.99
"Tonga","BCG","2014",0.9500000000000001
"Tonga","BCG","2015",0.91
"Tonga","BCG","2016",0.91
"Tonga","BCG","2017",0.99
"Tonga","BCG","2018",0.99
"Tunisia","BCG","1980",0.65
"Tunisia","BCG","1981",0.65
"Tunisia","BCG","1982",0.8300000000000001
"Tunisia","BCG","1983",0.81
"Tunisia","BCG","1984",0.76
"Tunisia","BCG","1985",0.8300000000000001
"Tunisia","BCG","1986",0.8300000000000001
"Tunisia","BCG","1987",0.8200000000000001
"Tunisia","BCG","1988",0.85
"Tunisia","BCG","1989",0.8200000000000001
"Tunisia","BCG","1990",0.88
"Tunisia","BCG","1991",0.8
"Tunisia","BCG","1992",0.86
"Tunisia","BCG","1993",0.81
"Tunisia","BCG","1994",0.75
"Tunisia","BCG","1995",0.89
"Tunisia","BCG","1996",0.87
"Tunisia","BCG","1997",0.93
"Tunisia","BCG","1998",0.91
"Tunisia","BCG","1999",0.9400000000000001
"Tunisia","BCG","2000",0.9500000000000001
"Tunisia","BCG","2001",0.97
"Tunisia","BCG","2002",0.91
"Tunisia","BCG","2003",0.93
"Tunisia","BCG","2004",0.97
"Tunisia","BCG","2005",0.98
"Tunisia","BCG","2006",0.99
"Tunisia","BCG","2007",0.99
"Tunisia","BCG","2008",0.99
"Tunisia","BCG","2009",0.98
"Tunisia","BCG","2010",0.98
"Tunisia","BCG","2011",0.98
"Tunisia","BCG","2012",0.99
"Tunisia","BCG","2013",0.97
"Tunisia","BCG","2014",0.9500000000000001
"Tunisia","BCG","2015",0.97
"Tunisia","BCG","2016",0.9500000000000001
"Tunisia","BCG","2017",0.91
"Tunisia","BCG","2018",0.92
"Turkey","BCG","1976",0.49
"Turkey","BCG","1977",0.86
"Turkey","BCG","1978",0.91
"Turkey","BCG","1979",0.65
"Turkey","BCG","1980",0.74
"Turkey","BCG","1981",0.42
"Turkey","BCG","1982",0.47000000000000003
"Turkey","BCG","1983",0.65
"Turkey","BCG","1986",0.27
"Turkey","BCG","1987",0.34
"Turkey","BCG","1988",0.16
"Turkey","BCG","1989",0.16
"Turkey","BCG","1990",0.16
"Turkey","BCG","1991",0.59
"Turkey","BCG","1992",0.67
"Turkey","BCG","1993",0.68
"Turkey","BCG","1994",0.72
"Turkey","BCG","1995",0.68
"Turkey","BCG","1996",0.6900000000000001
"Turkey","BCG","1997",0.73
"Turkey","BCG","1998",0.76
"Turkey","BCG","1999",0.78
"Turkey","BCG","2000",0.8200000000000001
"Turkey","BCG","2001",0.8200000000000001
"Turkey","BCG","2002",0.77
"Turkey","BCG","2003",0.76
"Turkey","BCG","2004",0.79
"Turkey","BCG","2005",0.88
"Turkey","BCG","2006",0.88
"Turkey","BCG","2007",0.9400000000000001
"Turkey","BCG","2008",0.96
"Turkey","BCG","2009",0.96
"Turkey","BCG","2010",0.97
"Turkey","BCG","2011",0.96
"Turkey","BCG","2012",0.96
"Turkey","BCG","2013",0.96
"Turkey","BCG","2014",0.9500000000000001
"Turkey","BCG","2015",0.96
"Turkey","BCG","2016",0.96
"Turkey","BCG","2017",0.93
"Turkey","BCG","2018",0.96
"Turkmenistan","BCG","1990",0.91
"Turkmenistan","BCG","1991",0.96
"Turkmenistan","BCG","1992",0.97
"Turkmenistan","BCG","1993",0.9400000000000001
"Turkmenistan","BCG","1994",0.97
"Turkmenistan","BCG","1995",0.93
"Turkmenistan","BCG","1996",0.93
"Turkmenistan","BCG","1997",0.97
"Turkmenistan","BCG","1998",0.98
"Turkmenistan","BCG","1999",0.99
"Turkmenistan","BCG","2000",0.99
"Turkmenistan","BCG","2001",0.99
"Turkmenistan","BCG","2002",0.99
"Turkmenistan","BCG","2003",0.99
"Turkmenistan","BCG","2004",0.99
"Turkmenistan","BCG","2005",0.99
"Turkmenistan","BCG","2006",0.99
"Turkmenistan","BCG","2007",0.99
"Turkmenistan","BCG","2008",0.99
"Turkmenistan","BCG","2009",0.99
"Turkmenistan","BCG","2010",0.99
"Turkmenistan","BCG","2011",0.98
"Turkmenistan","BCG","2012",0.99
"Turkmenistan","BCG","2013",0.99
"Turkmenistan","BCG","2014",0.99
"Turkmenistan","BCG","2015",0.99
"Turkmenistan","BCG","2016",0.99
"Turkmenistan","BCG","2017",0.99
"Turkmenistan","BCG","2018",0.99
"Tuvalu","BCG","1980",0.99
"Tuvalu","BCG","1982",0.78
"Tuvalu","BCG","1983",0.99
"Tuvalu","BCG","1984",0.9
"Tuvalu","BCG","1985",0.9
"Tuvalu","BCG","1986",0.92
"Tuvalu","BCG","1987",0.86
"Tuvalu","BCG","1988",0.9500000000000001
"Tuvalu","BCG","1989",0.98
"Tuvalu","BCG","1990",0.96
"Tuvalu","BCG","1991",0.9500000000000001
"Tuvalu","BCG","1992",0.97
"Tuvalu","BCG","1993",0.87
"Tuvalu","BCG","1994",0.9
"Tuvalu","BCG","1995",0.88
"Tuvalu","BCG","1996",0.99
"Tuvalu","BCG","1997",0.99
"Tuvalu","BCG","1998",0.99
"Tuvalu","BCG","1999",0.99
"Tuvalu","BCG","2000",0.99
"Tuvalu","BCG","2001",0.99
"Tuvalu","BCG","2002",0.99
"Tuvalu","BCG","2003",0.99
"Tuvalu","BCG","2004",0.99
"Tuvalu","BCG","2005",0.99
"Tuvalu","BCG","2006",0.99
"Tuvalu","BCG","2007",0.99
"Tuvalu","BCG","2008",0.99
"Tuvalu","BCG","2009",0.99
"Tuvalu","BCG","2010",0.99
"Tuvalu","BCG","2011",0.99
"Tuvalu","BCG","2012",0.99
"Tuvalu","BCG","2013",0.99
"Tuvalu","BCG","2014",0.99
"Tuvalu","BCG","2015",0.99
"Tuvalu","BCG","2016",0.99
"Tuvalu","BCG","2017",0.99
"Tuvalu","BCG","2018",0.99
"Uganda","BCG","1981",0.18
"Uganda","BCG","1985",0.37
"Uganda","BCG","1986",0.51
"Uganda","BCG","1987",0.74
"Uganda","BCG","1988",0.77
"Uganda","BCG","1989",0.99
"Uganda","BCG","1990",0.99
"Uganda","BCG","1991",0.99
